name,categories,address,lat,lng,price,likes,photos,tips,rating,ratingSignals
Proteinshot Truck بروتين شوت,Food Truck,"الرياض 12435, المملكة العربية السعودية",24.746172,46.723816,Cheap,3.0,3,1,,
Truck King Of Fruit,Food Truck,"الرياض, المملكة العربية السعودية",24.746244,46.723677,Cheap,0.0,0,0,,
MiniDelights,Cupcake Shop,"حي الواحه (Alwaha), الرياض 12345, المملكة العربية السعودية",24.745067000000002,46.724197,Moderate,1.0,1,5,5.0,10.0
Black Forest Cafe (مقهى الغابة السوداء),Coffee Shop,"الرياض 12451, المملكة العربية السعودية",24.750470999999997,46.722284,Cheap,0.0,0,0,,
قهوة العمدة || Alomdah Coffee,Food Truck,"معرض الرياض الدولي, الرياض 12451, المملكة العربية السعودية",24.747542437015518,46.728374719101154,Cheap,1.0,2,0,,
Cinnabon,"Bakery, Coffee Shop","Uthman bin Affan, الرياض 12445, المملكة العربية السعودية",24.745905546595893,46.723756398581855,Cheap,9.0,22,5,6.0,17.0
Food Wagon,Food Truck,"Ankeel, الرياض 12381, المملكة العربية السعودية",24.74984811776521,46.73165575178642,Cheap,2.0,6,0,,
Caribou Coffee (كاريبو كوفي),Coffee Shop,"Eastern Ring Branch Rd (شارع الأمير محمد بن سعود بن عبدالعزيز), الرياض 13214, المملكة العربية السعودية",24.748338043371426,46.745197426684605,Moderate,857.0,1287,212,8.6,1098.0
Domino's Pizza,Pizza Place,"6821 Eastern Ring Branch Rd, Next to Al Jabr Kia Motors, Al Quds, الرياض 13214, المملكة العربية السعودية",24.747555,46.74576500000001,Cheap,3.0,13,1,6.8,7.0
Shake it (شيك ات),"Snack Place, Fast Food Restaurant","Eastern Ring Rd. between Exit 11&10, المملكة العربية السعودية",24.748490953442804,46.7451160183173,Cheap,110.0,90,46,8.3,154.0
Five Elephants - Speciality Coffee Shop,Coffee Shop,"الرياض 13214, المملكة العربية السعودية",24.748776,46.745126,Cheap,43.0,246,11,8.0,39.0
Cone Zone (كون زون),Ice Cream Shop,"الرياض 13214, المملكة العربية السعودية",24.745770999999998,46.74658400000001,Cheap,1.0,0,0,,
Meshal’s Cafe,Coffee Shop,"Mohammed AlDmiate Street, الرياض 13214, المملكة العربية السعودية",24.746225,46.749846999999995,Cheap,4.0,7,1,,
Maestro Pizza (مايسترو بيتزا),Pizza Place,"طريق الخدمة، مقابل الدفاع المدني (الدائري الشرقي مابين مخرج ١٠-١١), الرياض, المملكة العربية السعودية",24.74853709163909,46.74513465258892,Cheap,26.0,25,7,7.3,36.0
Ziyad’s Coffee Shop,Coffee Shop,"6897 Abdulatif Almadaini St, الرياض 13214, المملكة العربية السعودية",24.748213,46.751034000000004,Cheap,2.0,8,0,,
معمول الخناصة,Bakery,"الرياض 13214, المملكة العربية السعودية",24.744524,46.75598,Cheap,1.0,0,0,,
Shawarma Jalila (شاورما جليلة),Shawarma Place,"Abdulrahman Al Ghafiqi St, الرياض 13213, المملكة العربية السعودية",24.74606,46.758788,,120.0,398,29,8.3,153.0
Pastry House (بيت الفطائر),Pie Shop,"Abdulrahman Al Ghafaqi St., الرياض, المملكة العربية السعودية",24.74729481172404,46.760669626397544,,227.0,71,48,8.4,285.0
Ajina (عجينة),"Bakery, Pie Shop","2919 Abdulrahman Al Ghafiqi Street, الرياض 13213, المملكة العربية السعودية",24.745616000000002,46.758244,Cheap,60.0,62,39,8.7,80.0
Strawberry House (بيت الفراولة),Juice Bar,"جانب صيدلية السقاف (شارع عبدالرحمن الغافقي ""مخرج 11""), الرياض, المملكة العربية السعودية",24.74713885063206,46.760475405532645,Cheap,40.0,67,12,7.7,52.0
AlAfrah Restaurant (مطاعم الافراح),Breakfast Spot,"الرياض 13213, المملكة العربية السعودية",24.746226,46.75915300000001,Cheap,1.0,3,0,,
برجرايت,Burger Joint,"برجرايت, الرياض 13214, المملكة العربية السعودية",24.746007000000002,46.75812,Cheap,4.0,15,1,,
Golden Sultan (السلطان الذهبي),Restaurant,"الرياض 13214, المملكة العربية السعودية",24.74707,46.759751,Moderate,7.0,22,2,7.7,8.0
Donut Box (صندوق الدونات),"Donut Shop, Coffee Shop","Abdulrahman Al Ghafaqi St, الرياض 13213, المملكة العربية السعودية",24.747469624064266,46.76091318546493,Cheap,21.0,16,7,6.8,33.0
Falafel Pie (فطيرة الفلافل),Falafel Restaurant,"Abdulrahman Al Ghafaqi Rd, المملكة العربية السعودية",24.747081925302762,46.76029193653061,Cheap,12.0,13,2,6.3,20.0
فلافل هاشم,Falafel Restaurant,"الرياض 13214, المملكة العربية السعودية",24.746768,46.759546,Cheap,0.0,1,0,,
Hashem (هاشم),"Falafel Restaurant, Breakfast Spot","الرياض 13213, المملكة العربية السعودية",24.74669,46.759791,Cheap,0.0,1,0,,
Tutti Beruti (مطاعم ركن توتي),Middle Eastern Restaurant,"الرياض, المملكة العربية السعودية",24.74576794072249,46.75816558626902,Moderate,35.0,10,13,5.5,70.0
مطعم وكافيه قوز Gos Lounge,"Lounge, Restaurant","الرياض 13213, المملكة العربية السعودية",24.749436,46.764410999999996,Expensive,43.0,286,24,7.2,65.0
Simit Susam (سميت سوزام),Bakery,"الرياض 13214, المملكة العربية السعودية",24.749367000000003,46.763402,Cheap,18.0,86,5,8.5,21.0
عوافي - كبدة حاشي,Breakfast Spot,"الرياض 13214, المملكة العربية السعودية",24.74842,46.762173,Cheap,48.0,28,10,8.2,60.0
مطابخ الطائف,Middle Eastern Restaurant,"الرياض 13213, المملكة العربية السعودية",24.749157,46.763836,Moderate,0.0,1,0,,
My Delicious Pie (فطيرتي اللذيذة),Pie Shop,"Abdulrahman Ghafiqi St, الرياض, المملكة العربية السعودية",24.74844806597675,46.76215005235631,,22.0,6,3,8.4,24.0
قرية المنجا للعصائر الطازجة,Juice Bar,"Abdulrahman Al Ghafiqi Rd, الرياض 13213, المملكة العربية السعودية",24.75022526487948,46.765371073120214,Cheap,16.0,19,4,7.7,19.0
تسالي الوديان,"Burger Joint, Diner",المملكة العربية السعودية,24.74689924271378,46.77201252636121,Cheap,5.0,8,0,,
R. M. Rindu Alam,Indonesian Restaurant,"Hatim At Tai, الرياض, المملكة العربية السعودية",24.746673293332968,46.771167017472344,Moderate,16.0,10,5,7.6,20.0
Dunkin' Donuts (دانكن دونتس),Donut Shop,"مستوصف الحرمين (Alharamain Clinics), المملكة العربية السعودية",24.74767575902512,46.77254585437766,Cheap,12.0,32,0,8.1,13.0
Mahyoof Restaurant (مطعم محيوف),Middle Eastern Restaurant,"Abdulrahman Al Ghafeqi St, الرياض 13213, المملكة العربية السعودية",24.749748999999998,46.764734999999995,Moderate,27.0,57,18,8.5,33.0
Jars Green For Life,Salad Place,"الرياض 13213, المملكة العربية السعودية",24.750498,46.765805,Cheap,0.0,0,0,,
Lugaimat & Balah (لقيمات وبلح),Pastry Shop,"Abdulrahman Al Ghafiqi St, الرياض 13214, المملكة العربية السعودية",24.748616000000002,46.762371,,14.0,17,1,7.9,17.0
عمو عنب - ورق عنب,Dessert Shop,"شارع عبدالرحمن الغافقي, الرياض 13214, المملكة العربية السعودية",24.748461,46.762066,Cheap,6.0,15,3,6.4,10.0
Pizza One (بيتزا ون),Pizza Place,"Rawdah (Abdul Rahman Al Ghafaqi Rd), الرياض, المملكة العربية السعودية",24.749475,46.764235,Cheap,5.0,7,7,,
First Burger,Burger Joint,"الرياض 13213, المملكة العربية السعودية",24.750183,46.765285,Cheap,0.0,3,0,,
سميت سوزام Simit susam,"Coffee Shop, Café, Chocolate Shop","الرياض 13214, المملكة العربية السعودية",24.74927000000001,46.76342,Cheap,2.0,15,0,,
Chicken Basha (تشيكن باشه),Fried Chicken Joint,"Abdulrahman Al Ghafeqi Street, الرياض 13213, المملكة العربية السعودية",24.748894,46.763643,Cheap,1.0,0,0,,
قهوة العلبي,Coffee Shop,"عبدالرحمن الغافقي, الرياض 13214, المملكة العربية السعودية",24.748716,46.76249,Cheap,2.0,0,0,,
Sweets Cabinet (خزانة الحلويات),"Candy Store, Dessert Shop",المملكة العربية السعودية,24.74928021282836,46.76372202824688,,2.0,2,1,,
Alhijaz Corner (فوال ركن الحجاز),Breakfast Spot,المملكة العربية السعودية,24.748362418011165,46.76213459011511,Cheap,17.0,16,1,7.4,20.0
Estiknan استكنان,Food Truck,المملكة العربية السعودية,24.748304680292648,46.7622197924255,Cheap,0.0,1,0,,
مطاعم الدبلوماسية,Restaurant,"عبدالرحمن الغافقي, المملكة العربية السعودية",24.7490799707241,46.76344436705476,Moderate,20.0,4,4,6.3,33.0
مخابز و حلويات المهنا,Bakery,"شارع عبدالرحمن الغافقي, المملكة العربية السعودية",24.74970935841149,46.76432458654629,Cheap,78.0,5,20,7.4,102.0
كوخ الفروج,Restaurant,"شارع عبدالرحمن الغافقي (شارع إبن شاهين), الرياض 13213, المملكة العربية السعودية",24.74786,46.761736,Moderate,0.0,3,0,,
مطعم محيوف,Restaurant,"الرياض (شارع عبدالرحمن الغافقي), الرياض 13213, المملكة العربية السعودية",24.750042,46.764943,Moderate,0.0,2,0,,
القوة العربية,Tea Room,"Ibn Shaeen St, الرياض, المملكة العربية السعودية",24.743332000000002,46.765469,Moderate,2.0,1,0,,
wok and bamboo,"Indian Restaurant, Chinese Restaurant","Abdulrahman Al Ghafaqi, Ar Rawdah, الرياض 13214, المملكة العربية السعودية",24.748507,46.762259,Moderate,3.0,4,3,,
التنور اللبناني,Middle Eastern Restaurant,المملكة العربية السعودية,24.74892619791625,46.7634338600307,Moderate,0.0,0,0,,
Al Mamlakah Sweets (حلويات المملكة),Dessert Shop,"الرياض 13214, المملكة العربية السعودية",24.748544,46.762245,Cheap,0.0,3,0,,
Salad N.Y,Salad Place,"الرياض 13213, المملكة العربية السعودية",24.737994,46.763821,Cheap,0.0,0,0,,
Starbucks (ستاربكس),Coffee Shop,"Khalid Bin Alwaleed Street (Prince Bandar Bin Abdulaziz), الرياض, المملكة العربية السعودية",24.745962507771047,46.77559770637885,Cheap,330.0,758,39,8.9,380.0
Albaik (البيك),Fried Chicken Joint,"Prince Babder Bin Abdulaziz St (Prince Bandar Bin Abdulaziz Street), الرياض 13212, المملكة العربية السعودية",24.747093,46.775724,Cheap,99.0,176,25,8.4,125.0
Dunkin Donuts (دانكن دونتس),Donut Shop,"Khalid Bn Al Waleed, الرياض, المملكة العربية السعودية",24.745422568258423,46.776181394268534,Cheap,251.0,519,35,8.7,303.0
Shawarmer (شاورمر),Shawarma Place,"Khaled Bin Al Waleed St, الرياض, المملكة العربية السعودية",24.75008262023832,46.77196715059337,,259.0,93,43,7.8,343.0
Herfy (هرفي),"Fast Food Restaurant, Burger Joint","الرياض, المملكة العربية السعودية",24.749694297631887,46.7729546889545,Cheap,13.0,10,5,6.8,22.0
Geek Burger (قيك برجر),"Burger Joint, Fast Food Restaurant","Prince Bander Bin Abdulaziz St., الرياض 13215, المملكة العربية السعودية",24.74770806732943,46.7753786766809,Cheap,69.0,131,40,8.0,104.0
Coffee Day (يوم القهوة),Coffee Shop,"Khalid bin Alwaleed St (Drive Thru), الرياض, المملكة العربية السعودية",24.74947053510089,46.77313454572708,Cheap,121.0,19,21,8.5,146.0
Sahara Alsham (صحاري الشام),Middle Eastern Restaurant,"Khalid Bin Alwalid, الرياض, المملكة العربية السعودية",24.74783759707644,46.77364483433957,Moderate,75.0,23,26,7.5,104.0
Deblend (دبلند),"Ice Cream Shop, Dessert Shop","Khaled Ibn Al Waleed Rd, الرياض 13212, المملكة العربية السعودية",24.746134,46.775909999999996,Cheap,58.0,136,19,8.9,76.0
Kudu (كودو),"Fast Food Restaurant, Sandwich Place, Breakfast Spot","Khalid Ibn Al Waleed St. شارع خالد بن الوليد, الرياض 8216, المملكة العربية السعودية",24.745189137256656,46.776146984610776,Cheap,54.0,42,13,7.2,76.0
SLiDEY’S (سلايديز),"Burger Joint, Shawarma Place, American Restaurant","طريق الامير بندر بن عبدالعزيز (تقاطع طريق خالد بن الوليد), الرياض 13215, المملكة العربية السعودية",24.747694492406005,46.77532869948718,Cheap,48.0,29,30,7.9,75.0
Al Tazaj (الطازج),Fried Chicken Joint,"Khalid Bin Al Waleed Road (Bandar Bin Abdulaziz Street), الرياض 13212, المملكة العربية السعودية",24.746376,46.77523,Cheap,1.0,1,1,,
Domino's Pizza (دومينوز بيتزا),Pizza Place,"Khalid Bin Al Waleed St. (Al Amir Bandar St), الرياض, المملكة العربية السعودية",24.7458937921078,46.776023402507256,Cheap,52.0,60,19,7.5,72.0
Sultan Delight Burger,"Burger Joint, American Restaurant","الرياض 13215, المملكة العربية السعودية",24.750194,46.77213,Cheap,5.0,6,1,,
Cone Zone (كون زون),Ice Cream Shop,المملكة العربية السعودية,24.745484478535925,46.77633218752141,Cheap,1.0,4,1,,
Domino's Pizza (دومينوز بيتزا),Pizza Place,"Tamimi Markets, Khalid Ibn Al Walid St, Al Andalus, الرياض 13212, المملكة العربية السعودية",24.745808,46.776299,Cheap,13.0,13,1,7.8,16.0
shawarmer,Middle Eastern Restaurant,"الرياض, المملكة العربية السعودية",24.75018,46.77202,Moderate,0.0,1,0,7.0,0.0
Donk's donuts دونك دونتس,Donut Shop,المملكة العربية السعودية,24.747384370695954,46.77646449521552,Cheap,0.0,4,0,,
Caffa Drive Thru (كافا),"Coffee Shop, Café","Khalid Bin Alwaleed Street, الرياض, المملكة العربية السعودية",24.747383,46.774598,Cheap,5.0,8,2,5.9,9.0
أطيب عصير,Juice Bar,"الروضة (شارع الاممير بندر), المملكة العربية السعودية",24.74726505794073,46.77557615023714,Cheap,10.0,10,5,7.2,13.0
